Temp,humidity,rain (mm)
7.99,75.0,0.0
7.98,73.3,0.0
7.72,74.1,0.0
7.58,74.2,0.0
7.9,73.3,0.0
8.66,70.8,0.0
9.02,69.68,0.0
9.4,68.58,0.0
9.67,68.37,0.0
9.96,68.34,0.0
10.32,67.48,0.0
10.59,66.87,0.0
11.0,65.85,0.0
11.2,65.62,0.0
11.41,65.19,0.0
11.59,63.26,0.0
11.58,63.28,0.0
11.59,63.44,0.0
11.82,63.0,0.0
12.25,61.69,0.0
12.39,61.05,0.0
12.61,60.39,0.0
12.84,60.41,0.0
13.23,59.87,0.0
13.38,58.55,0.0
13.62,58.15,0.0
14.05,58.0,0.0
14.19,56.94,0.0
14.52,56.07,0.0
14.8,54.92,0.0
14.88,54.72,0.0
15.1,54.6,0.0
15.7,52.87,0.0
15.8,50.78,0.0
15.94,50.24,0.0
16.19,50.06,0.0
16.32,49.72,0.0
16.33,48.85,0.0
16.54,48.74,0.0
16.66,48.12,0.0
16.8,47.86,0.0
17.05,47.77,0.0
17.08,47.24,0.0
17.25,46.93,0.0
17.35,46.71,0.0
17.4,46.09,0.0
17.46,46.2,0.0
17.53,45.49,0.0
17.47,45.69,0.0
17.33,45.55,0.0
17.6,45.85,0.0
17.69,45.62,0.0
17.51,45.97,0.0
17.77,45.74,0.0
17.62,45.73,0.0
17.77,45.54,0.0
17.63,45.69,0.0
17.67,45.4,0.0
17.78,45.0,0.0
17.78,45.25,0.0
17.85,45.02,0.0
17.77,45.34,0.0
17.74,45.7,0.0
17.58,46.59,0.0
17.58,46.73,0.0
17.3,46.74,0.0
17.26,46.9,0.0
17.33,46.83,0.0
17.32,46.71,0.0
17.24,46.76,0.0
17.03,47.08,0.0
16.83,47.86,0.0
16.5,48.95,0.0
16.3,49.45,0.0
16.14,49.78,0.0
15.99,50.12,0.0
15.83,50.76,0.0
15.6,51.44,0.0
15.32,52.17,0.0
15.13,52.74,0.0
14.97,53.27,0.0
14.78,53.79,0.0
14.54,54.33,0.0
14.32,54.76,0.0
14.19,55.02,0.0
14.04,55.47,0.0
13.91,55.78,0.0
13.79,55.96,0.0
13.68,55.87,0.0
13.48,56.51,0.0
12.79,58.99,0.0
12.25,61.75,0.0
12.02,62.56,0.0
11.95,62.64,0.0
11.54,63.28,0.0
11.45,63.29,0.0
11.12,64.58,0.0
10.89,65.52,0.0
10.8,65.92,0.0
10.54,66.87,0.0
10.18,68.08,0.0
10.18,67.88,0.0
9.9,68.84,0.0
9.66,69.78,0.0
9.54,70.3,0.0
9.38,70.6,0.0
9.17,71.2,0.0
8.92,71.6,0.0
8.54,72.9,0.0
8.32,73.5,0.0
8.09,74.5,0.0
7.89,75.3,0.0
7.85,75.4,0.0
7.68,76.0,0.0
7.65,76.0,0.0
7.41,76.5,0.0
7.2,77.3,0.0
7.14,77.5,0.0
6.97,78.3,0.0
6.89,78.2,0.0
7.01,78.0,0.0
6.59,78.7,0.0
6.05,80.6,0.0
5.82,81.9,0.0
5.9,81.7,0.0
5.86,82.1,0.0
5.76,82.8,0.0
5.62,83.0,0.0
5.56,82.3,0.0
5.32,83.0,0.0
5.16,83.2,0.0
4.83,84.0,0.0
4.89,85.8,0.0
4.87,85.8,0.0
4.83,86.1,0.0
4.81,86.4,0.0
4.77,86.5,0.0
4.69,86.1,0.0
4.53,87.4,0.0
4.69,86.2,0.0
4.65,86.4,0.0
5.0,85.3,0.0
4.91,83.7,0.0
4.62,85.8,0.0
4.98,83.6,0.0
5.18,82.4,0.0
5.37,82.5,0.0
5.48,82.2,0.0
5.43,82.8,0.0
5.49,82.0,0.0
6.45,79.7,0.0
7.5,75.3,0.0
7.72,74.8,0.0
7.86,74.4,0.0
7.55,76.3,0.0
8.18,74.8,0.0
8.88,72.7,0.0
9.4,71.0,0.0
9.91,69.36,0.0
10.56,67.57,0.0
11.55,64.78,0.0
12.43,62.18,0.0
12.71,60.95,0.0
13.17,59.88,0.0
13.41,59.65,0.0
13.92,58.53,0.0
14.45,57.68,0.0
15.08,55.69,0.0
15.5,54.83,0.0
15.9,54.56,0.0
16.26,53.61,0.0
16.67,52.27,0.0
17.05,51.07,0.0
17.38,49.46,0.0
17.77,48.71,0.0
18.22,47.07,0.0
18.33,46.32,0.0
18.23,46.77,0.0
18.53,45.98,0.0
18.94,45.17,0.0
18.68,45.87,0.0
18.63,46.04,0.0
18.9,46.21,0.0
19.16,45.53,0.0
18.99,45.54,0.0
19.56,44.88,0.0
19.46,45.05,0.0
19.44,45.08,0.0
19.68,45.23,0.0
19.53,45.21,0.0
19.73,45.28,0.0
19.84,45.17,0.0
19.49,45.78,0.0
19.42,45.72,0.0
19.46,45.82,0.0
19.36,45.29,0.0
19.48,44.99,0.0
19.41,44.8,0.0
19.05,45.22,0.0
19.13,45.03,0.0
18.93,45.11,0.0
18.85,45.28,0.0
18.67,45.43,0.0
18.7,45.2,0.0
18.63,45.3,0.0
18.55,45.22,0.0
18.38,45.76,0.0
18.41,45.53,0.0
18.4,45.68,0.0
18.37,45.54,0.0
18.26,45.9,0.0
18.2,46.36,0.0
18.2,46.47,0.0
18.08,46.23,0.0
17.97,46.28,0.0
17.87,46.35,0.0
17.8,46.65,0.0
17.65,47.18,0.0
17.42,46.98,0.0
17.19,47.59,0.0
17.02,47.59,0.0
16.88,47.66,0.0
16.75,47.96,0.0
16.58,48.68,0.0
16.44,49.24,0.0
16.36,49.71,0.0
16.28,50.08,0.0
16.13,50.77,0.0
15.98,50.74,0.0
15.87,51.24,0.0
15.5,54.51,0.0
14.13,63.43,0.9
13.05,68.18,0.7
12.58,72.9,1.2
11.79,80.3,0.5
11.7,80.5,0.1
11.78,80.6,0.0
11.57,81.7,0.0
11.67,79.3,0.0
11.45,80.9,0.0
11.82,74.3,0.0
11.81,76.8,0.0
11.62,78.6,0.0
11.21,83.9,0.0
10.89,86.3,0.0
10.66,86.6,0.0
10.69,89.9,0.0
10.76,92.2,0.0
10.62,92.8,0.0
10.55,92.8,0.0
10.54,92.2,0.0
10.53,92.2,0.0
10.51,92.0,0.0
10.43,90.3,0.0
10.4,85.2,0.0
10.43,81.2,0.0
10.41,79.4,0.0
10.21,78.8,0.0
10.12,77.0,0.0
10.11,71.0,0.0
10.06,67.6,0.1
9.84,65.13,0.3
8.81,72.6,0.5
7.94,78.5,0.5
7.39,83.2,0.4
7.13,86.8,0.4
6.93,86.0,0.3
6.87,85.1,0.4
6.77,86.3,0.3
6.71,83.7,0.3
6.57,84.0,0.5
6.27,85.2,0.5
6.09,85.7,0.1
5.92,85.5,0.0
5.92,80.4,0.0
6.01,80.8,0.0
6.07,78.7,0.0
6.13,77.0,0.0
5.89,80.0,0.0
5.87,79.4,0.0
6.04,78.9,0.1
6.0,83.8,0.2
5.75,86.4,0.1
5.61,86.0,0.0
5.65,83.8,0.0
5.49,85.8,0.0
5.51,84.3,0.0
5.71,80.2,0.0
5.64,81.7,0.2
5.49,85.4,0.1
5.4,84.4,0.0
5.36,87.3,0.1
5.35,88.5,0.1
5.46,86.5,0.0
5.59,87.9,0.0
5.72,87.1,0.0
5.85,83.5,0.0
6.08,79.6,0.0
6.19,76.8,0.0
6.41,72.9,0.0
6.47,68.26,0.0
6.45,67.74,0.0
6.52,68.51,0.0
6.57,66.85,0.0
6.64,66.26,0.0
7.11,63.84,0.0
7.55,61.46,0.0
7.79,60.74,0.0
8.06,59.91,0.0
8.35,58.26,0.0
8.51,58.03,0.0
8.71,56.18,0.0
8.78,56.57,0.0
9.18,54.17,0.0
9.08,54.31,0.0
9.2,53.13,0.0
9.85,53.03,0.0
9.94,52.42,0.0
10.18,51.63,0.0
10.48,50.83,0.0
10.77,49.45,0.0
11.0,49.86,0.0
11.17,48.84,0.0
11.3,48.05,0.0
11.72,47.8,0.0
11.94,46.76,0.0
12.04,46.69,0.0
12.11,46.11,0.0
12.47,45.87,0.0
12.5,44.39,0.0
12.66,42.93,0.0
12.84,40.48,0.0
12.81,41.15,0.0
12.9,41.75,0.0
13.11,41.42,0.0
13.29,41.01,0.0
13.36,39.73,0.0
13.37,39.01,0.0
13.43,39.16,0.0
13.59,38.28,0.0
13.49,37.2,0.0
13.47,36.93,0.0
13.76,35.28,0.0
13.65,35.09,0.0
13.8,34.83,0.0
13.66,34.38,0.0
13.56,34.76,0.0
13.76,34.47,0.0
13.7,33.71,0.0
13.56,33.18,0.0
13.54,33.3,0.0
13.48,33.48,0.0
13.4,33.14,0.0
13.4,32.98,0.0
13.45,32.7,0.0
13.6,32.61,0.0
13.54,32.22,0.0
13.53,32.3,0.0
13.36,32.18,0.0
13.13,32.76,0.0
12.76,33.57,0.0
12.57,33.98,0.0
12.43,34.02,0.0
12.31,34.73,0.0
12.18,34.91,0.0
12.02,35.5,0.0
11.83,36.17,0.0
11.61,37.07,0.0
11.42,38.4,0.0
11.27,39.06,0.0
11.17,39.24,0.0
11.0,39.54,0.0
10.76,40.24,0.0
10.58,40.41,0.0
10.38,40.98,0.0
10.21,41.02,0.0
10.01,41.55,0.0
9.77,42.19,0.0
9.62,42.52,0.0
9.45,43.25,0.0
9.34,43.31,0.0
9.2,43.91,0.0
8.9,45.05,0.0
8.72,45.45,0.0
8.68,45.45,0.0
8.52,45.87,0.0
8.32,46.49,0.0
8.25,46.3,0.0
8.14,46.69,0.0
7.94,47.42,0.0
7.75,47.98,0.0
7.61,48.56,0.0
7.42,49.24,0.0
7.34,49.53,0.0
7.27,49.84,0.0
7.09,50.67,0.0
6.97,51.12,0.0
6.87,51.35,0.0
6.77,51.61,0.0
6.72,51.49,0.0
6.67,51.51,0.0
6.52,52.23,0.0
6.28,53.1,0.0
6.23,52.94,0.0
6.17,53.37,0.0
5.88,54.53,0.0
5.71,54.85,0.0
5.77,54.26,0.0
5.69,54.42,0.0
5.7,54.26,0.0
5.51,54.88,0.0
5.34,55.22,0.0
5.3,55.1,0.0
5.19,55.37,0.0
5.17,55.18,0.0
5.04,55.73,0.0
4.88,56.09,0.0
4.83,56.02,0.0
4.75,56.35,0.0
4.5,57.19,0.0
4.36,57.49,0.0
4.24,57.81,0.0
4.19,57.6,0.0
4.02,58.23,0.0
3.76,59.22,0.0
3.79,58.58,0.0
3.74,58.76,0.0
3.72,58.42,0.0
3.86,57.56,0.0
4.09,56.73,0.0
4.33,56.06,0.0
4.47,55.77,0.0
4.76,54.39,0.0
4.88,53.87,0.0
5.16,53.07,0.0
5.25,52.82,0.0
5.35,52.61,0.0
5.54,51.97,0.0
5.82,51.43,0.0
6.12,51.27,0.0
6.42,50.68,0.0
7.01,49.71,0.0
7.38,48.86,0.0
7.68,48.7,0.0
8.23,47.44,0.0
8.95,44.62,0.0
9.24,43.24,0.0
9.42,43.78,0.0
9.7,42.65,0.0
9.69,42.62,0.0
9.92,42.18,0.0
10.22,41.94,0.0
10.41,40.93,0.0
10.45,41.14,0.0
10.73,40.94,0.0
10.96,41.82,0.0
10.7,42.09,0.0
10.83,42.23,0.0
10.92,42.01,0.0
10.98,42.26,0.0
11.15,41.9,0.0
11.36,41.81,0.0
11.49,41.67,0.0
11.59,41.13,0.0
11.67,40.8,0.0
11.71,40.17,0.0
11.92,40.32,0.0
11.99,39.64,0.0
11.99,39.09,0.0
12.16,38.77,0.0
12.4,38.64,0.0
12.44,38.32,0.0
12.5,37.39,0.0
12.47,37.52,0.0
12.44,36.92,0.0
12.56,37.41,0.0
12.68,37.13,0.0
12.85,36.3,0.0
12.98,35.82,0.0
12.88,35.52,0.0
13.01,35.03,0.0
13.14,34.62,0.0
13.21,34.85,0.0
13.52,34.56,0.0
13.39,33.96,0.0
13.44,33.47,0.0
13.54,33.56,0.0
13.54,32.62,0.0
13.54,32.83,0.0
13.6,33.36,0.0
13.61,33.25,0.0
13.67,32.48,0.0
13.62,33.42,0.0
13.66,32.84,0.0
13.52,33.11,0.0
13.53,33.21,0.0
13.51,33.57,0.0
13.64,33.61,0.0
13.59,32.7,0.0
13.66,32.35,0.0
13.8,32.68,0.0
13.71,32.22,0.0
13.58,32.8,0.0
13.39,33.8,0.0
13.11,34.58,0.0
13.01,35.41,0.0
12.89,36.43,0.0
12.75,36.62,0.0
12.62,37.0,0.0
12.45,37.86,0.0
12.3,38.17,0.0
12.08,38.89,0.0
11.93,39.2,0.0
11.75,39.73,0.0
11.65,40.07,0.0
11.46,40.79,0.0
11.27,41.49,0.0
11.1,42.34,0.0
10.88,43.21,0.0
10.7,43.92,0.0
10.5,44.71,0.0
10.32,45.53,0.0
10.13,46.29,0.0
10.03,46.72,0.0
9.88,47.31,0.0
9.76,47.74,0.0
9.61,48.28,0.0
9.4,49.02,0.0
9.32,49.27,0.0
9.28,49.38,0.0
9.12,49.88,0.0
8.96,50.44,0.0
8.74,51.24,0.0
8.51,52.13,0.0
8.32,52.83,0.0
8.18,53.34,0.0
8.09,53.67,0.0
7.89,54.32,0.0
7.84,54.48,0.0
7.77,54.66,0.0
7.66,55.02,0.0
7.54,55.47,0.0
7.42,55.86,0.0
7.35,56.11,0.0
7.3,56.17,0.0
7.22,56.44,0.0
7.09,56.85,0.0
6.99,57.3,0.0
6.84,57.88,0.0
6.63,58.67,0.0
6.53,59.01,0.0
6.49,59.07,0.0
6.41,59.31,0.0
6.34,59.51,0.0
6.21,59.97,0.0
6.11,60.39,0.0
6.08,60.47,0.0
5.99,60.86,0.0
5.84,61.45,0.0
5.81,61.26,0.0
5.71,61.64,0.0
5.58,61.9,0.0
5.49,62.17,0.0
5.33,62.75,0.0
5.24,63.06,0.0
5.13,63.43,0.0
5.02,63.75,0.0
4.94,63.86,0.0
4.86,64.09,0.0
4.77,64.36,0.0
4.65,64.7,0.0
4.6,64.76,0.0
4.76,64.07,0.0
5.01,63.17,0.0
5.15,62.73,0.0
5.32,61.98,0.0
5.42,61.62,0.0
5.54,61.27,0.0
5.72,60.63,0.0
5.63,60.8,0.0
5.73,60.5,0.0
5.85,59.92,0.0
6.17,58.99,0.0
6.45,58.01,0.0
6.81,56.85,0.0
7.07,55.5,0.0
7.4,54.4,0.0
7.74,53.26,0.0
8.05,52.4,0.0
8.4,51.3,0.0
8.82,50.5,0.0
9.11,49.45,0.0
9.46,48.04,0.0
9.7,47.35,0.0
10.02,46.9,0.0
10.34,46.18,0.0
10.65,45.32,0.0
10.86,44.93,0.0
10.94,44.29,0.0
11.14,43.73,0.0
11.43,43.21,0.0
11.63,42.83,0.0
11.92,42.18,0.0
12.15,41.56,0.0
12.33,40.86,0.0
12.83,40.35,0.0
13.01,39.08,0.0
13.07,38.9,0.0
13.11,40.35,0.0
13.19,40.09,0.0
13.3,40.27,0.0
13.51,39.87,0.0
13.66,39.76,0.0
13.98,39.15,0.0
14.13,38.17,0.0
14.33,38.05,0.0
14.5,37.49,0.0
14.82,37.24,0.0
14.81,36.63,0.0
14.91,36.47,0.0
14.93,36.44,0.0
15.13,36.3,0.0
15.18,35.81,0.0
15.28,35.66,0.0
15.29,36.04,0.0
15.54,35.45,0.0
15.68,35.62,0.0
15.67,36.08,0.0
15.57,35.94,0.0
15.6,36.06,0.0
15.81,35.86,0.0
15.8,35.2,0.0
15.83,35.21,0.0
15.83,35.11,0.0
15.91,35.0,0.0
15.84,34.74,0.0
15.87,34.96,0.0
15.92,35.11,0.0
15.82,35.35,0.0
15.83,35.6,0.0
15.77,35.64,0.0
15.67,36.06,0.0
15.67,36.01,0.0
15.67,35.81,0.0
15.64,36.1,0.0
15.52,36.29,0.0
15.37,36.11,0.0
15.19,36.54,0.0
14.88,36.97,0.0
14.72,37.56,0.0
14.64,37.96,0.0
14.51,38.43,0.0
14.41,38.64,0.0
14.3,38.74,0.0
14.16,38.82,0.0
14.01,38.94,0.0
13.88,38.96,0.0
13.79,38.94,0.0
13.61,39.24,0.0
13.41,39.66,0.0
13.31,39.57,0.0
13.11,39.96,0.0
13.03,39.99,0.0
12.89,40.25,0.0
12.75,40.59,0.0
12.7,40.4,0.0
12.61,40.47,0.0
12.47,40.7,0.0
12.33,41.02,0.0
12.21,41.17,0.0
12.11,41.4,0.0
12.01,41.62,0.0
11.87,42.05,0.0
11.55,43.09,0.0
11.35,43.67,0.0
11.07,44.71,0.0
10.78,45.61,0.0
10.61,46.12,0.0
10.47,46.62,0.0
10.28,47.3,0.0
10.07,48.09,0.0
9.93,48.54,0.0
9.69,49.47,0.0
9.39,50.5,0.0
9.24,50.93,0.0
9.15,51.2,0.0
9.13,51.18,0.0
8.94,51.87,0.0
8.76,52.56,0.0
8.74,52.45,0.0
8.71,52.85,0.0
8.51,53.46,0.0
8.33,54.07,0.0
8.2,54.16,0.0
8.09,54.42,0.0
8.0,54.66,0.0
7.86,55.11,0.0
7.55,56.46,0.0
7.35,57.03,0.0
7.27,57.13,0.0
7.25,57.01,0.0
7.15,57.2,0.0
7.02,57.59,0.0
6.85,58.02,0.0
6.66,58.62,0.0
6.41,59.53,0.0
6.17,60.25,0.0
5.99,60.68,0.0
5.96,60.42,0.0
5.85,60.65,0.0
5.81,60.53,0.0
5.77,60.28,0.0
5.7,60.42,0.0
5.67,60.18,0.0
5.63,60.09,0.0
5.69,59.75,0.0
5.95,58.8,0.0
6.17,57.89,0.0
6.43,56.86,0.0
6.7,56.09,0.0
6.96,55.27,0.0
7.1,54.73,0.0
7.26,54.39,0.0
7.32,53.78,0.0
7.65,52.58,0.0
7.79,52.17,0.0
8.1,51.4,0.0
8.5,49.98,0.0
8.86,48.7,0.0
9.29,47.36,0.0
10.0,45.52,0.0
10.26,45.29,0.0
10.65,44.85,0.0
11.17,43.09,0.0
11.73,41.0,0.0
11.97,40.41,0.0
12.01,40.26,0.0
11.99,39.77,0.0
12.01,39.61,0.0
12.28,39.79,0.0
12.47,39.67,0.0
12.67,40.2,0.0
12.87,40.13,0.0
13.04,39.8,0.0
13.39,39.58,0.0
13.28,39.18,0.0
13.56,39.53,0.0
13.66,38.66,0.0
13.84,37.91,0.0
13.95,37.85,0.0
14.22,36.82,0.0
14.66,36.01,0.0
14.77,35.15,0.0
14.89,35.19,0.0
15.03,35.19,0.0
15.15,35.03,0.0
15.36,34.94,0.0
15.48,34.46,0.0
15.74,34.95,0.0
15.92,34.24,0.0
16.04,34.34,0.0
16.11,34.48,0.0
16.15,34.51,0.0
16.29,34.05,0.0
16.37,33.51,0.0
16.43,33.71,0.0
16.81,33.52,0.0
16.96,33.5,0.0
16.77,33.13,0.0
16.88,33.43,0.0
16.88,32.84,0.0
16.85,32.86,0.0
16.92,32.3,0.0
17.08,32.56,0.0
17.24,32.81,0.0
17.2,33.0,0.0
17.2,34.04,0.0
17.24,34.25,0.0
17.1,34.56,0.0
17.33,34.22,0.0
17.23,34.26,0.0
17.24,34.32,0.0
17.17,34.3,0.0
17.21,34.56,0.0
17.18,34.54,0.0
17.08,34.64,0.0
17.1,34.91,0.0
17.14,34.53,0.0
17.2,34.49,0.0
17.03,34.08,0.0
16.91,34.04,0.0
16.74,33.95,0.0
16.35,33.98,0.0
16.11,34.43,0.0
15.92,35.13,0.0
15.75,34.99,0.0
15.57,35.15,0.0
15.39,35.15,0.0
15.23,35.37,0.0
14.97,36.16,0.0
14.71,36.85,0.0
14.44,37.54,0.0
14.28,37.71,0.0
14.13,38.05,0.0
13.92,38.5,0.0
13.75,38.9,0.0
13.67,38.96,0.0
13.55,39.3,0.0
13.44,39.72,0.0
13.5,39.83,0.0
13.47,40.12,0.0
13.49,40.31,0.0
13.21,41.04,0.0
12.78,42.08,0.0
12.55,42.88,0.0
12.46,43.34,0.0
12.38,43.82,0.0
12.24,44.79,0.0
12.18,44.92,0.0
12.01,45.28,0.0
11.74,45.95,0.0
11.52,46.52,0.0
11.46,46.67,0.0
11.36,47.01,0.0
11.0,48.4,0.0
10.8,48.96,0.0
10.73,49.08,0.0
10.51,49.73,0.0
10.58,49.49,0.0
10.74,48.99,0.0
10.48,50.03,0.0
10.05,51.48,0.0
9.74,52.43,0.0
9.68,52.58,0.0
9.47,53.3,0.0
9.18,54.36,0.0
8.93,55.5,0.0
8.61,56.42,0.0
8.52,56.76,0.0
8.3,57.83,0.0
7.94,59.09,0.0
7.65,60.31,0.0
7.55,60.57,0.0
7.31,61.41,0.0
7.21,61.53,0.0
7.3,61.09,0.0
7.75,59.07,0.0
7.85,58.64,0.0
6.92,63.24,0.0
6.07,67.91,0.0
6.03,68.29,0.0
5.5,70.0,0.0
5.17,70.4,0.0
5.03,71.2,0.0
4.74,72.5,0.0
4.49,73.7,0.0
4.37,74.4,0.0
4.15,74.6,0.0
3.95,74.4,0.0
4.08,74.3,0.0
4.42,72.7,0.0
4.62,72.0,0.0
5.11,70.2,0.0
5.66,67.94,0.0
6.0,67.25,0.0
6.21,67.04,0.0
6.37,67.1,0.0
6.53,66.66,0.0
6.89,65.41,0.0
7.0,65.12,0.0
7.44,63.74,0.0
7.88,62.48,0.0
7.87,63.55,0.0
8.74,60.88,0.0
9.27,59.19,0.0
10.3,54.99,0.0
11.06,52.1,0.0
11.78,50.54,0.0
11.96,50.92,0.0
11.92,49.76,0.0
12.24,48.85,0.0
12.63,48.24,0.0
12.89,46.95,0.0
13.45,45.37,0.0
13.83,43.67,0.0
14.37,41.63,0.0
14.72,40.29,0.0
15.23,39.46,0.0
15.24,38.29,0.0
15.46,36.52,0.0
15.72,36.1,0.0
15.87,35.65,0.0
15.84,35.93,0.0
15.67,38.15,0.0
15.76,38.06,0.0
15.94,38.38,0.0
16.25,38.03,0.0
16.52,35.41,0.0
16.64,35.38,0.0
16.62,34.2,0.0
16.89,33.99,0.0
16.96,33.88,0.0
16.81,35.38,0.0
17.39,35.34,0.0
17.51,35.12,0.0
17.91,35.03,0.0
18.14,34.6,0.0
17.86,34.94,0.0
18.1,35.06,0.0
17.99,34.61,0.0
18.3,34.88,0.0
18.34,34.54,0.0
18.45,34.52,0.0
18.42,34.66,0.0
18.62,34.22,0.0
18.83,34.16,0.0
18.87,33.4,0.0
19.41,31.92,0.0
19.36,32.12,0.0
19.28,32.73,0.0
20.11,31.66,0.0
19.99,31.32,0.0
19.8,32.08,0.0
19.6,32.51,0.0
19.97,31.81,0.0
20.29,30.85,0.0
19.95,30.87,0.0
19.95,31.54,0.0
20.01,31.28,0.0
19.83,31.35,0.0
20.13,30.77,0.0
20.26,31.52,0.0
19.96,32.41,0.0
19.84,32.4,0.0
19.76,32.32,0.0
19.58,33.33,0.0
18.83,35.24,0.0
18.48,35.57,0.0
18.31,35.49,0.0
18.07,36.54,0.0
17.75,37.92,0.0
17.33,38.88,0.0
17.06,39.55,0.0
16.89,40.32,0.0
16.64,41.07,0.0
16.29,42.11,0.0
15.99,42.44,0.0
16.17,41.73,0.0
16.08,42.11,0.0
15.8,42.79,0.0
15.57,43.54,0.0
15.16,44.59,0.0
14.76,45.46,0.0
14.39,46.22,0.0
14.21,46.63,0.0
13.99,48.3,0.0
13.59,49.42,0.0
13.35,49.49,0.0
13.16,50.54,0.0
12.73,52.1,0.0
12.36,53.26,0.0
12.04,54.53,0.0
11.49,56.82,0.0
11.07,57.31,0.0
10.79,57.03,0.0
10.89,56.26,0.0
10.61,57.07,0.0
10.21,58.47,0.0
9.65,60.73,0.0
9.15,62.74,0.0
9.02,63.14,0.0
8.82,64.57,0.0
8.61,65.97,0.0
8.36,67.15,0.0
7.97,68.18,0.0
7.81,68.06,0.0
7.8,67.93,0.0
7.62,68.71,0.0
7.75,68.62,0.0
7.61,69.14,0.0
7.31,70.3,0.0
6.8,72.4,0.0
6.46,74.1,0.0
6.31,74.8,0.0
6.12,75.6,0.0
5.97,76.2,0.0
5.89,76.2,0.0
5.76,76.6,0.0
5.66,77.3,0.0
5.61,77.4,0.0
5.4,78.2,0.0
5.53,77.3,0.0
5.46,77.6,0.0
5.44,77.5,0.0
5.5,77.3,0.0
5.22,78.2,0.0
4.86,80.1,0.0
4.99,79.7,0.0
4.68,80.5,0.0
4.65,81.0,0.0
4.7,80.1,0.0
4.41,81.8,0.0
4.42,81.8,0.0
4.28,82.4,0.0
4.28,82.0,0.0
4.38,82.2,0.0
4.45,81.6,0.0
4.42,82.0,0.0
4.63,80.9,0.0
4.72,80.6,0.0
4.92,80.3,0.0
5.25,79.1,0.0
5.46,78.2,0.0
5.77,77.6,0.0
6.19,75.5,0.0
6.74,73.3,0.0
7.28,72.1,0.0
7.99,70.3,0.0
8.58,68.79,0.0
8.86,66.97,0.0
9.09,67.09,0.0
9.53,66.71,0.0
10.32,64.61,0.0
11.21,61.97,0.0
12.01,59.26,0.0
12.31,58.61,0.0
12.99,56.2,0.0
13.9,53.85,0.0
14.65,52.0,0.0
15.63,49.91,0.0
16.91,45.34,0.0
18.08,40.5,0.0
18.68,37.54,0.0
18.83,36.46,0.0
19.04,36.5,0.0
19.12,36.46,0.0
18.93,37.2,0.0
19.04,38.23,0.0
18.93,38.19,0.0
18.98,38.44,0.0
19.15,37.29,0.0
19.29,36.52,0.0
19.44,37.04,0.0
19.74,37.06,0.0
19.78,36.84,0.0
20.0,36.65,0.0
19.98,36.95,0.0
20.1,36.46,0.0
19.79,36.26,0.0
20.09,35.2,0.0
20.22,35.2,0.0
20.37,35.05,0.0
20.54,34.76,0.0
20.89,34.6,0.0
20.65,34.25,0.0
20.87,33.76,0.0
20.74,33.93,0.0
20.6,33.84,0.0
20.53,34.2,0.0
20.38,34.75,0.0
20.57,34.72,0.0
20.7,34.34,0.0
20.69,33.87,0.0
20.74,33.38,0.0
20.6,33.3,0.0
20.82,32.94,0.0
20.78,32.31,0.0
20.83,32.09,0.0
20.73,32.7,0.0
20.72,33.25,0.0
20.39,34.41,0.0
20.34,35.31,0.0
20.27,35.36,0.0
20.33,34.15,0.0
20.37,32.6,0.0
20.31,32.2,0.0
20.04,33.1,0.0
19.76,33.8,0.0
19.61,33.23,0.0
19.21,34.01,0.0
18.75,34.31,0.0
18.34,34.72,0.0
17.97,35.71,0.0
17.64,37.09,0.0
17.31,38.66,0.0
16.98,39.96,0.0
16.67,40.92,0.0
16.4,41.99,0.0
16.07,43.18,0.0
15.8,44.26,0.0
15.56,44.92,0.0
15.36,45.31,0.0
15.13,45.85,0.0
14.83,46.7,0.0
14.57,46.84,0.0
14.43,46.41,0.0
14.38,46.07,0.0
14.37,45.92,0.0
14.24,46.13,0.0
14.17,46.37,0.0
14.06,46.27,0.0
14.0,45.76,0.0
13.79,46.18,0.0
13.64,46.87,0.0
13.49,47.04,0.0
13.4,47.16,0.0
13.14,48.26,0.0
12.64,49.85,0.0
12.44,49.74,0.0
12.31,49.39,0.0
12.09,49.99,0.0
12.01,50.65,0.0
11.84,51.43,0.0
11.72,51.89,0.0
11.6,52.3,0.0
11.44,52.97,0.0
11.05,54.05,0.0
10.95,54.47,0.0
10.89,54.82,0.0
10.75,54.2,0.0
10.51,54.14,0.0
10.33,56.15,0.0
10.1,57.4,0.0
9.91,58.6,0.0
9.72,59.31,0.0
9.48,60.43,0.0
9.25,61.39,0.0
9.0,61.68,0.0
8.7,61.94,0.0
8.51,61.97,0.0
8.26,62.65,0.0
8.0,63.53,0.0
7.8,64.34,0.0
7.55,66.05,0.0
7.3,67.67,0.0
6.98,69.23,0.0
6.54,71.5,0.0
6.25,73.9,0.0
6.11,75.1,0.0
6.01,75.7,0.0
5.87,76.7,0.0
5.86,76.7,0.0
5.73,76.7,0.0
5.66,76.5,0.0
5.64,75.5,0.0
5.71,75.1,0.0
5.75,74.2,0.0
5.8,74.1,0.0
5.81,74.0,0.0
5.87,73.6,0.0
5.95,73.0,0.0
6.05,72.3,0.0
6.25,71.2,0.0
6.82,69.06,0.0
7.1,67.99,0.0
7.25,66.66,0.0
7.51,65.35,0.0
7.53,64.11,0.0
7.42,64.21,0.0
7.16,65.18,0.0
7.34,65.01,0.0
7.51,63.27,0.0
7.39,63.92,0.0
7.51,63.65,0.0
7.54,63.64,0.0
